Timestamp,0
0.28,0.0020675644244969
0.31,0.0020675644244969
0.34,0.0020675644244969
0.37,0.0020675644244969
0.4,0.0020675644244969
0.43,0.0020675644244969
0.46,0.0020675644244969
0.49,0.0020675644244969
0.52,0.0020675644244969
0.56,0.00209719690527366
0.59,0.00209719690527366
0.62,0.0020960880645829044
0.65,0.0020960880645829044
0.68,0.0020960880645829044
0.71,0.0020960880645829044
0.74,0.0020960880645829044
0.77,0.0020960880645829044
0.8,0.002096053039484616
0.83,0.002096053039484616
0.87,0.002096053039484616
0.9,0.002096053039484616
0.93,0.0020960739551382423
0.96,0.0020960948707918685
0.99,0.002096108108958576
1.02,0.002096121347125283
1.05,0.0020961178174807088
1.08,0.002096114287836134
1.11,0.002096110758191559
1.14,0.002096546831809604
1.18,0.0020969829054276494
1.21,0.002092567574940303
1.24,0.0020786624760472773
1.27,0.002074247145559931
1.3,0.002020748401122319
1.33,0.00200994759007107
1.36,0.001977095219181086
1.39,0.001965154426486119
1.42,0.0019332074201772454
1.45,0.001920594809564774
1.49,0.00188602995424356
1.52,0.0018857320317360086
1.55,0.0018844881145975577
1.58,0.0018831209613671609
1.61,0.001882114886276564
1.64,0.0018829296672074071
1.67,0.0018823582138949105
1.7,0.0018804576902987338
1.73,0.0018791091275882868
1.77,0.00187797063629432
1.8,0.0018786000692401401
1.83,0.0018790056211962398
1.86,0.0018775069862567912
1.89,0.0018767690918409796
1.92,0.001874932600696948
1.95,0.0018707994065431967
1.98,0.0018691411377296054
2.01,0.0018654577554712345
2.04,0.0018634176764734628
2.07,0.0018610246880502613
2.11,0.0018580502209766402
2.14,0.0018504399697528001
2.17,0.001848056654024749
2.2,0.001839946314419138
2.23,0.0018381474883703325
2.26,0.0018358908955860669
2.29,0.0018345004203692416
2.32,0.001831790294019561
2.35,0.001829814591149034
2.38,0.001827017639309447
2.42,0.00182672206445556
2.45,0.0018088311633004156
2.48,0.001810931172908211
2.51,0.0017797488840486267
2.54,0.0017707311600711623
2.57,0.0017607295283051778
2.6,0.0017505542089820037
2.63,0.001743605768554949
2.66,0.0017338307641347743
2.7,0.0017291704386744801
2.73,0.0017235239454655
2.76,0.0017234694789092578
2.79,0.0017213899512086958
2.82,0.0017057274499052463
2.85,0.0017031793979673567
2.88,0.0017007515004674074
2.91,0.001710049424059538
2.94,0.0017012991406204884
2.97,0.0016930565310961723
3.0,0.001683347558278416
3.04,0.00168353797130932
3.07,0.0016903109186463302
3.1,0.00168712835058548
3.13,0.00167830115760517
3.16,0.001660172035108203
3.19,0.0016472834582999557
3.21,0.0016316644984457364
3.25,0.0016164702894780774
3.28,0.0016008513296238585
3.31,0.001577702588174499
3.35,0.0015551297276196001
3.38,0.001551907052043412
3.41,0.001519366291176364
3.44,0.0015109363271781286
3.47,0.001499764160074513
3.5,0.0014887691203677976
3.53,0.001476840490084658
3.56,0.0014490909386662184
3.59,0.0014258938160423857
3.62,0.0014069491009785526
3.66,0.0013850591553447801
3.69,0.001385446865282652
3.72,0.001372759336773244
3.75,0.0013321748648100502
3.78,0.0013214970838986966
3.81,0.001290304068384383
3.84,0.0012657846112371692
3.87,0.0012425349932276755
3.9,0.0012071648794899216
3.93,0.001183915261480428
3.97,0.00114656642507908
4.0,0.0010987494919447532
4.03,0.0010948157091051666
4.06,0.001062893186479243
4.09,0.001045594982940499
4.12,0.0010302832250611354
4.15,0.0010005596584295965
4.18,0.0009873773682241775
4.21,0.0009661779286355088
4.25,0.00093278978547646
4.28,0.0009250970216715599
4.31,0.0008723096587326931
4.34,0.0008603079990167466
4.37,0.000819253556110457
4.4,0.0007725682863953676
4.43,0.0007557060676261381
4.46,0.0007099061410651486
4.49,0.000682392444947319
4.52,0.0006519311337254795
4.56,0.00060774804553076
4.59,0.00059581042457648
4.62,0.00057877872478978
4.65,0.0005461356598603325
4.68,0.0005280751962608851
4.71,0.0004961816867402208
4.74,0.00046044527233209657
4.77,0.0004275059060496425
4.8,0.0003905725218303883
4.82,0.0003562346759802141
4.87,0.00031510174470365994
4.9,0.00029964974640186
4.93,0.0002802517351457289
4.96,0.00023464893611663775
4.99,0.00020930460130692098
5.02,0.00017277986819374405
5.05,0.00015253402776764722
5.08,0.00012018387421246546
5.11,8.318118379026357e-05
5.14,5.067540683930175e-05
5.18,3.260545460309992e-05
5.21,-1.6093692712699884e-05
5.24,-1.511541420309995e-05
5.27,-3.840785013734749e-05
5.3,-4.063135015485496e-05
5.33,-5.7359818485305815e-05
5.36,-7.990529372621662e-05
5.39,-9.23596723746025e-05
5.42,-9.357166575404836e-05
5.45,-0.00011053653778959416
5.49,-0.00012203549202696
5.52,-0.00015272927404548004
5.55,-0.00015832149188405338
5.58,-0.00016673475605816674
5.59,-0.00018473404229208253
5.61,-0.00019343174781500218
5.64,-0.0001921217067979618
5.67,-0.00020146429541291743
5.7,-0.00020363240479705303
5.73,-0.00021040868467048202
5.76,-0.00022563580283473106
5.8,-0.00023798424017502
5.83,-0.00025932136456430005
5.86,-0.0002831783220184201
5.89,-0.0002918204748035201
5.92,-0.0003052174352091858
5.95,-0.0003150695682692715
5.98,-0.0003272773882739972
6.01,-0.00034228397495652293
6.04,-0.00034926552156416856
6.07,-0.00035887043364700433
6.11,-0.00037367215682474007
6.14,-0.0003779476735554001
6.17,-0.00039839500409550004
6.2,-0.00040557554549426004
6.23,-0.00041580106857814006
6.26,-0.0004322807162867601
6.29,-0.0004467975577815
6.32,-0.0004615826417877601
6.35,-0.00046909147161250674
6.38,-0.00047739446546592336
6.42,-0.0004900183685716401
6.45,-0.0004968587405088481
6.48,-0.0005127836205823761
6.51,-0.0005249339832456841
6.54,-0.000531860141041432
6.57,-0.0005527769856542667
6.6,-0.0005643415774147815
6.63,-0.0005772020781578009
6.66,-0.0005927899221953472
6.69,-0.0006063276946611137
6.73,-0.0006162675640043801
6.76,-0.00062480227092794
6.79,-0.0006389300751807935
6.82,-0.0006462931436529667
6.85,-0.0006556263123456172
6.88,-0.0006699876901958877
6.91,-0.0006799903817079382
6.94,-0.0006974961995846485
6.97,-0.0007043815996662991
7.0,-0.0007155792861529996
7.04,-0.00072510146839302
7.07,-0.00074043270587868
7.1,-0.00074509092776
7.13,-0.0007579367252578774
7.16,-0.000770977774152155
7.19,-0.0007830959509778125
7.22,-0.0008013805909378501
7.25,-0.0008162109705853874
7.28,-0.0008272905531124383
7.31,-0.0008410890199868293
7.35,-0.0008580074917443401
7.38,-0.00087353167470564
7.41,-0.0008756409023595133
7.44,-0.0008821563622913268
7.47,-0.0009025054275743115
7.5,-0.0009122159294321563
7.53,-0.0009280274381369089
7.56,-0.0009447930917011616
7.59,-0.0009568897212960346
7.62,-0.0009677593855174672
7.66,-0.0009895177126486199
7.69,-0.000998562749458076
7.72,-0.001003463004051932
7.75,-0.0010120214241847278
7.78,-0.001023394533226261
7.81,-0.0010305939719910742
7.84,-0.0010403644388141872
7.87,-0.0010592416013915406
7.9,-0.0010658138919135004
7.92,-0.0010777420842473602
7.97,-0.0010990401179709801
8.0,-0.0011030942917799242
8.03,-0.001120897495415008
8.06,-0.0011278856902204296
8.09,-0.0011273490726127111
8.12,-0.0011424931051003924
8.15,-0.001154638959437834
8.18,-0.0011656339974716755
8.21,-0.0011780630651593235
8.24,-0.0011869602097374118
8.28,-0.00119951597584426
8.31,-0.00120481056666976
8.34,-0.0012169631836278579
8.37,-0.001228620994289396
8.4,-0.001238827302571854
8.43,-0.001251040125703932
8.46,-0.0012616972256684498
8.49,-0.001273476338902188
8.52,-0.001282931028942806
8.55,-0.0013001777737484174
8.58,-0.0013112196323165285
8.62,-0.00132868902569452
8.65,-0.00132472273014628
8.68,-0.00133746036499332
8.69,-0.0013474499373500666
8.74,-0.0013680192282699052
8.77,-0.001378559754840604
8.8,-0.0013893033877777493
8.83,-0.0014006311768815847
8.87,-0.00141995997644674
8.9,-0.0014247702881059602
8.93,-0.001436335069815772
8.96,-0.001431431365880384
8.99,-0.0014431252926402085
9.02,-0.001468072915345993
9.05,-0.0014765702065588776
9.08,-0.001485166674190742
9.11,-0.0014924294233958967
9.14,-0.001504169200792091
9.17,-0.0015204148696798157
9.21,-0.00153453872371306
9.24,-0.00155735502494612
9.27,-0.00156631057352919
9.3,-0.0015770880855413998
9.33,-0.0015890100182962934
9.36,-0.0015949638778925666
9.39,-0.00160687722845568
9.42,-0.0016131303587522134
9.45,-0.001635263133430267
9.49,-0.0016445001780687602
9.52,-0.00165508072501576
9.55,-0.0016603864419456199
9.58,-0.0016798357536813124
9.61,-0.0016932130353603347
9.64,-0.0017014395841282743
9.67,-0.0017103953945066034
9.7,-0.0017240985818870725
9.73,-0.001735241560852248
9.76,-0.001751871265939954
9.8,-0.00176701518048132
9.83,-0.0017850375713871398
9.86,-0.001789338886487682
9.89,-0.0018064261337754847
9.92,-0.0018290030310532865
9.95,-0.0018351457545135123
9.98,-0.001847534410157998
10.01,-0.0018531907726821832
10.04,-0.0018617445216862686
10.07,-0.0018742488785441947
10.11,-0.00188964042392274
10.14,-0.00190430603983208
10.17,-0.001920544711933225
10.2,-0.00193725833545111
10.23,-0.0019497118950582148
10.26,-0.0019589009988732467
10.28,-0.0019713653622747186
10.32,-0.0019765634170260697
10.35,-0.0019939566000321484
10.38,-0.0020008872730622462
10.42,-0.00201013699144246
10.45,-0.00201849574019984
10.48,-0.00203895797941157
10.51,-0.00205242633845506
10.54,-0.0020594391762012525
10.57,-0.0020724274778489054
10.6,-0.0020845236962289976
10.63,-0.002095838440097206
10.66,-0.002103076035557595
10.69,-0.00211077009111887
10.72,-0.002124039663404605
10.76,-0.00213557829052618
10.79,-0.002154198029381952
10.82,-0.002172204359126304
10.85,-0.002183763642407139
10.88,-0.0022003408960342133
10.91,-0.0022084750257552674
10.94,-0.002220769606363822
10.97,-0.0022272152010308563
11.0,-0.002243083193047145
11.03,-0.002253856042750792
11.07,-0.00226877960634166
11.1,-0.0022894540117182
11.13,-0.0023115541434559697
11.16,-0.0023256286176902515
11.19,-0.0023376100211063523
11.22,-0.0023458817984388343
11.25,-0.0023725897993539156
11.28,-0.002388610029953257
11.31,-0.0024027789752426886
11.35,-0.0024141558598920203
11.38,-0.00244011481968874
11.41,-0.00245157918717166
11.44,-0.0024649752134105673
11.47,-0.002479339015292695
11.5,-0.002496123239573962
11.53,-0.00251754490632277
11.56,-0.0025400128187661477
11.59,-0.002553178695347085
11.62,-0.0025738447619375023
11.66,-0.00258171364841034
11.69,-0.0026102318436576804
11.72,-0.00261559954816332
11.75,-0.0026171633053276803
11.78,-0.002639722325668926
11.81,-0.0026516303681758716
11.84,-0.0026755164180994975
11.87,-0.0026919382607367226
11.9,-0.002708960147542109
11.93,-0.0027289600344868143
11.97,-0.0027471165878222804
12.0,-0.0027784866659664
12.03,-0.0027957754723879572
12.06,-0.002811589229440811
12.09,-0.002812790977864775
12.12,-0.002823291678318059
12.15,-0.002847914694697023
12.18,-0.002867436458876867
12.21,-0.0028924409745128385
12.24,-0.0029043552783944897
12.28,-0.00291839334660054
12.31,-0.0029461036487792
12.34,-0.0029640822953782
12.37,-0.0029711299386890625
12.4,-0.002978328052971042
12.43,-0.0029954304989170816
12.46,-0.003020882021755741
12.49,-0.0030438974617241206
12.52,-0.003062925725837701
12.55,-0.0030789433315712503
12.59,-0.00309553837313198
12.62,-0.00310476556023796
12.65,-0.0031285304510149394
12.68,-0.00314292390206253
12.71,-0.00314330816308206
12.74,-0.0031596566542906866
12.77,-0.0031748652806639936
12.8,-0.00319227839882609
12.83,-0.0032121024926177596
12.86,-0.00322653223167819
12.9,-0.0032408693704678
12.93,-0.0032697792466084134
12.96,-0.0032814077494829883
12.99,-0.003295919507782002
13.02,-0.0033025566087420645
13.05,-0.0033127539751304073
13.08,-0.0033334802937810106
13.11,-0.0033541838875786973
13.14,-0.0033701970713576252
13.17,-0.0033843698455738023
13.21,-0.0034016392697971396
13.24,-0.00342612555498224
13.27,-0.0034340478424048663
13.3,-0.0034575570743735733
13.33,-0.0034614188558895003
13.36,-0.0034684696917340664
13.39,-0.003492596905682194
13.42,-0.0035086915568610802
13.45,-0.00352339162615226
13.48,-0.00353833842672293
13.52,-0.0035542947033833207
13.55,-0.0035772306684567602
13.58,-0.003606564161642882
13.61,-0.0036204189739877843
13.64,-0.003636519358952547
13.67,-0.003640156461323509
13.7,-0.0036550727495518708
13.73,-0.0036754280404634283
13.76,-0.0036977417379840316
13.79,-0.0037124454010900357
13.83,-0.0037331627164990397
13.86,-0.00375422282559374
13.89,-0.003771112932483338
13.92,-0.0037811599670084955
13.95,-0.003804495802350633
13.98,-0.003817693619888838
14.01,-0.0038257660233184027
14.04,-0.0038433139628715517
14.07,-0.003863458227453688
14.1,-0.0038749848096780045
14.14,-0.003888475716107781
14.17,-0.0038995853254689405
14.2,-0.003923792629172368
14.23,-0.003934422804268955
14.26,-0.003958765323225809
14.29,-0.003971581635803343
14.32,-0.003990466148742518
14.35,-0.004007091775750472
14.38,-0.004020880875024766
14.42,-0.00403814348057308
14.45,-0.004044728503752941
14.48,-0.004052612934791059
14.51,-0.004077577810087465
14.54,-0.00409568641890809
14.57,-0.004112896979425592
14.6,-0.004130495389352794
14.63,-0.004150335717941415
14.66,-0.0041707337105483236
14.69,-0.004186289878813393
14.73,-0.00419815112468888
14.75,-0.0042109338666922805
14.79,-0.00423555527132464
14.82,-0.004249271007610056
14.85,-0.004275025745729752
14.88,-0.004283744684050803
14.91,-0.004302338414435374
14.94,-0.004328156342990285
14.97,-0.004348656111103072
15.0,-0.004368980789053999
15.03,-0.004382025681500897
15.06,-0.004392486881447453
15.1,-0.00440535179794439
15.13,-0.004414514951379343
15.16,-0.004433226655665425
15.19,-0.004447309120461521
15.22,-0.004468370331617917
15.25,-0.004479882411113932
15.28,-0.004497185384631088
15.31,-0.004514632690926144
15.35,-0.00453415002554228
15.38,-0.004541301019065559
15.41,-0.004553996206556761
15.44,-0.004567548567553989
15.47,-0.004578287389274765
15.5,-0.004597267179323681
15.53,-0.004607206334269218
15.56,-0.004626808983299874
15.59,-0.004644322525021401
15.62,-0.004660726442165407
15.65,-0.004674562366228503
15.69,-0.00469163492718124
15.72,-0.00470438655785332
15.75,-0.004713276114091823
15.78,-0.004719133585992045
15.81,-0.004739305064457674
15.84,-0.004754874030561884
15.87,-0.004773850921492873
15.9,-0.0047853979382421075
15.93,-0.004806641334045724
15.97,-0.00482488123258996
16.0,-0.00485046022259324
16.03,-0.0048539958420706795
16.06,-0.004866811087020443
16.09,-0.004883647046401386
16.12,-0.004903895782343968
16.15,-0.0049216589441428895
16.18,-0.004936935590702152
16.21,-0.004954117195497154
16.24,-0.004977277153247796
16.27,-0.004995788171646318
16.31,-0.0050102196585788805
16.34,-0.005026952300307299
16.37,-0.0050345300275357035
16.4,-0.005053096052962309
16.43,-0.00506072816407537
16.46,-0.005075369305967712
16.49,-0.005096367530498393
16.52,-0.005110654829374775
16.55,-0.00513105574114213
16.58,-0.0051489526683245355
16.62,-0.0051629931803604595
16.65,-0.005196417528572859
16.68,-0.005205746761544819
16.71,-0.00521861655755382
16.74,-0.00523304997904246
16.77,-0.005242480030544356
16.8,-0.005258502048877492
16.83,-0.0052723371345804815
16.86,-0.00528866549966161
16.9,-0.00530793014353038
16.93,-0.005317305015356599
16.96,-0.0053346899247139696
16.99,-0.0053575423138257795
17.02,-0.00537161211935179
17.05,-0.005394438856470479
17.08,-0.005411574991991229
17.11,-0.00543110470446136
17.14,-0.005441537742604164
17.17,-0.005455688304890636
17.2,-0.005472383518340128
17.24,-0.00549853930210326
17.27,-0.005504060258937379
17.3,-0.005529648699601765
17.33,-0.00553829332876859
17.36,-0.0055610124755616185
17.39,-0.005576963455640187
17.42,-0.005598389310079255
17.45,-0.005614567945335536
17.47,-0.005631598284466879
17.52,-0.00565558411743954
17.55,-0.005668317221676459
17.58,-0.00567724773869034
17.61,-0.0056845159793988895
17.64,-0.00569394011281376
17.67,-0.0057178210047530405
17.7,-0.00573608895780228
17.73,-0.00575555283051966
17.76,-0.005771954937482473
17.79,-0.005780253882248046
17.83,-0.0058004781005779
17.86,-0.005821974324385
17.89,-0.005832555176846898
17.92,-0.005851644094672056
17.95,-0.005871325850659314
17.98,-0.005875542022600481
18.01,-0.005894126203158147
18.04,-0.005910329379866274
18.07,-0.005926285399904975
18.1,-0.005942544900161537
18.13,-0.005952344228962149
18.17,-0.0059680344966725
18.2,-0.00598816040525424
18.23,-0.00600566865394873
18.26,-0.00602124105031484
18.29,-0.0060292967090798694
18.32,-0.00604908805583778
18.35,-0.00607222669334149
18.38,-0.006091956463928972
18.41,-0.006106576856978995
18.45,-0.006119654948118959
18.48,-0.006141343225867619
18.51,-0.006169025843454764
18.54,-0.006179870287249668
18.57,-0.006192880048033267
18.6,-0.006208803358147606
18.63,-0.006237683753482885
18.66,-0.0062531463992911845
18.69,-0.006273141912192878
18.72,-0.006287893664443512
18.75,-0.0063071329121997255
18.79,-0.0063297549588043804
18.82,-0.0063594005180905
18.85,-0.00638086395503924
18.88,-0.006392683418415521
18.91,-0.006413497004076146
18.94,-0.006426821372829633
18.97,-0.006448572078635554
19.0,-0.006470312167544496
19.03,-0.006485281794381478
19.07,-0.0065085584725737
19.1,-0.00651869409013082
19.13,-0.0065348901348438624
19.16,-0.006568468962914196
19.19,-0.006582779018027252
19.22,-0.0066003789125264264
19.25,-0.006613051976368281
19.28,-0.006631814470771516
19.31,-0.006657462746868331
19.34,-0.006685455795592145
19.38,-0.00670535475908732
19.41,-0.0067227795428359185
19.44,-0.006743243813695154
19.47,-0.006769231310349488
19.5,-0.006794064248355942
19.53,-0.006811884412078513
19.56,-0.006826520012134944
19.59,-0.006852065585334856
19.62,-0.006877030105882666
19.65,-0.006901646378042264
19.68,-0.006916624604483302
19.72,-0.0069371522749009
19.75,-0.006949282554029721
19.78,-0.0069633917944336
19.81,-0.00699165983975798
19.84,-0.0070140877183343265
19.87,-0.007034916945994313
19.9,-0.007051077314004254
19.93,-0.007071795944813797
19.96,-0.007096833856275439
20.0,-0.00711753471371836
20.03,-0.00713900854743046
20.06,-0.007164154071031962
20.09,-0.007177293378556204
20.12,-0.007194991837686927
20.15,-0.00720640461765297
20.18,-0.0072269532546780715
20.21,-0.007248970563251253
20.24,-0.007273848972097682
20.27,-0.0072903189331886805
20.31,-0.007302277590423739
20.34,-0.00731777799784408
20.37,-0.007344427010483066
20.4,-0.007364747166352772
20.43,-0.00738219929341678
20.46,-0.007402338332824878
20.49,-0.007424041367758878
20.52,-0.007440493984063665
20.55,-0.00746320929097387
20.58,-0.007487209694193075
20.61,-0.0075102964865711485
20.63,-0.007528577447034841
20.71,-0.007553693656609653
20.74,-0.007577602908678237
20.77,-0.007601741555883321
20.8,-0.007619751165460445
20.83,-0.007636174067443294
20.86,-0.007659380260654003
20.89,-0.0076843100204499306
20.93,-0.00770432845032514
20.96,-0.007739466370610159
20.99,-0.0077508969952901794
21.02,-0.007778780659963106
21.05,-0.00779669943499639
21.08,-0.007820131760067732
21.11,-0.007834764171856055
21.14,-0.007859534424479635
21.17,-0.00787934820708687
21.2,-0.007905827316743264
21.24,-0.00792706841802078
21.27,-0.007938466841925961
21.3,-0.007953504536364989
21.33,-0.007970685891498738
21.36,-0.007997220870693367
21.39,-0.008020159783991253
21.42,-0.008048273380634517
21.45,-0.008067153411154123
21.48,-0.008085645384278202
21.51,-0.0081039786045408
21.55,-0.008125686473735001
21.58,-0.00815874467769356
21.61,-0.008189844060713566
21.64,-0.008208747841835975
21.67,-0.00822001113984471
21.7,-0.00823139338278539
21.73,-0.008253725015399746
21.76,-0.00827986257455192
21.79,-0.008312055744128874
21.82,-0.008328178537589886
21.86,-0.00834716204405966
21.89,-0.008373200166449
21.92,-0.008402240546898681
21.95,-0.008422860726178618
21.98,-0.008442347001172567
22.01,-0.008464549332141112
22.04,-0.008484239789225453
22.07,-0.008505139911899376
22.1,-0.008532079202598956
22.13,-0.00854651814936926
22.17,-0.00856906510608228
22.2,-0.0085847908939647
22.23,-0.008611379929889858
22.26,-0.00864219801304519
22.29,-0.008650429570508721
22.32,-0.008668752330923344
22.35,-0.008690340166237927
22.38,-0.00871489426583599
22.41,-0.008737649349441419
22.44,-0.008753507509070352
22.48,-0.00877850167501828
22.51,-0.00879388517071036
22.54,-0.008806702763759222
22.57,-0.008828431810069245
22.6,-0.008854256362164895
22.63,-0.008873991067212905
22.66,-0.008891838084229197
22.69,-0.008909495038874449
22.72,-0.008925137404784959
22.75,-0.00895064435461646
22.79,-0.008969916531614022
22.82,-0.008994687336630568
22.85,-0.009014060691472077
22.88,-0.009035306700021915
22.91,-0.009065377747213933
22.94,-0.0090788158477704
22.97,-0.009102436080998002
23.0,-0.009128236838428816
23.03,-0.009146955704118087
23.07,-0.00917428430503198
23.1,-0.00918676174651482
23.13,-0.00921589404835924
23.16,-0.00922955229070108
23.19,-0.009245203056761329
23.22,-0.009270630786409866
23.25,-0.009295955225173347
23.28,-0.009310576906586205
23.31,-0.009332432593495203
23.34,-0.009355115603975131
23.38,-0.009387075389646919
23.41,-0.009412888494194919
23.44,-0.00942565884155738
23.47,-0.00944932693703179
23.5,-0.009460854364346877
23.53,-0.009485436193695426
23.56,-0.009507326165236255
23.59,-0.009533824357578765
23.62,-0.009564726720286314
23.65,-0.009589667887179082
23.68,-0.009609477244150368
23.72,-0.009639364743770399
23.75,-0.0096553723920122
23.78,-0.00967146551608696
23.81,-0.00968693130031684
23.84,-0.00970556857415252
23.87,-0.009733347320718953
23.9,-0.009752845343549647
23.93,-0.009775756936105277
23.96,-0.009802678253910471
23.99,-0.009824010650618404
24.03,-0.009855980235429761
24.06,-0.00988022314598984
24.09,-0.009901583083365076
24.12,-0.00992777020046125
24.15,-0.009946468775827689
24.18,-0.009974331319662603
24.21,-0.00999560840857834
24.24,-0.010020128744515685
24.27,-0.010040590033499087
24.3,-0.010069480972898451
24.33,-0.010089502827658296
24.37,-0.010111989269085079
24.4,-0.010132474420741154
24.43,-0.010155796233385288
24.44,-0.010174095347479544
24.49,-0.010199553447412385
24.52,-0.01022623399878888
24.55,-0.010252625232601472
24.58,-0.010265734593018886
24.62,-0.01028765342362796
24.65,-0.01029108830112226
24.68,-0.010316097727807661
24.71,-0.010343387248707788
24.74,-0.010370022180179454
24.77,-0.010393898564578261
24.8,-0.010408521115236286
24.83,-0.010433761995183175
24.86,-0.010459151490235574
24.89,-0.010482388027664154
24.92,-0.010505705904369288
24.96,-0.0105326194201392
24.99,-0.0105459913125792
25.02,-0.010567752700647472
25.05,-0.010575457254876764
25.08,-0.010599490725625858
25.11,-0.010619255995862548
25.14,-0.010640214323338521
25.17,-0.01066220180806961
25.2,-0.010687194151448184
25.23,-0.010711776617211835
25.25,-0.010727051137939288
25.27,-0.01073759346653846
25.3,-0.01075720290987526
25.33,-0.010788707136040809
25.36,-0.010814265234795395
25.39,-0.010840628937007676
25.42,-0.010859962074676259
25.45,-0.0108734505614771
25.48,-0.01090074777669901
25.51,-0.010936783425292019
25.55,-0.010960542290103606
25.58,-0.0109885291449584
25.61,-0.011004858008465141
25.64,-0.011036764449628823
25.67,-0.011061399034216997
25.7,-0.011080941626750173
25.73,-0.011106824041988966
25.76,-0.011133900144030661
25.79,-0.011157427487417469
25.82,-0.011184980668977582
25.85,-0.011207132804462411
25.89,-0.01123923291949962
25.92,-0.01126632763502482
25.95,-0.011280409409660293
25.98,-0.011312691185315608
26.01,-0.011339463688914475
26.04,-0.011367603517275
26.07,-0.011389111321622864
26.1,-0.011418462036611869
26.13,-0.011442578053507835
26.17,-0.01147559428783038
26.2,-0.011496248497067003
26.23,-0.011529913231314243
26.26,-0.011556223100619519
26.29,-0.011581020112685136
26.32,-0.011615581183240133
26.35,-0.011641508534309033
26.38,-0.011670491660806477
26.41,-0.011706198194431965
26.44,-0.011729716783100521
26.48,-0.01176645606019496
26.51,-0.01178667832122602
26.54,-0.011818175152437039
26.57,-0.011847369047379219
26.6,-0.01186115752712739
26.63,-0.011892437303676114
26.66,-0.011911239484882303
26.69,-0.01194104857178635
26.72,-0.011966547104201159
26.75,-0.011986730609910479
26.77,-0.01201697253248784
26.82,-0.012039315458246361
26.85,-0.01206158080390218
26.88,-0.012095492629433591
26.91,-0.012119660995411804
26.94,-0.012138391491106714
26.97,-0.012166919492614683
27.0,-0.012177262231567051
27.03,-0.012205017005098977
27.06,-0.012237164021688068
27.1,-0.01226412046982964
27.13,-0.0122899643881678
27.16,-0.01230561613253542
27.19,-0.012327473436568235
27.22,-0.012352016190184787
27.25,-0.012383499285974837
27.28,-0.012401988916561048
27.31,-0.012437082416155262
27.34,-0.012453973657299815
27.37,-0.012490552809039088
27.41,-0.01251613310077648
27.44,-0.012543889427283558
27.47,-0.012558030240270756
27.48,-0.01258438620584725
27.53,-0.01262333495368564
27.56,-0.012643776236598795
27.59,-0.012664569591753267
27.62,-0.012699001956079037
27.65,-0.012727045442360354
27.68,-0.012748329286920356
27.72,-0.012765120094630619
27.75,-0.01279991558203208
27.78,-0.012833138726751259
27.81,-0.012846539828722001
27.84,-0.012878419018990308
27.87,-0.012895097652355017
27.9,-0.012921460368097146
27.93,-0.012944826031638195
27.96,-0.012973348035539123
27.99,-0.013003334933986302
28.03,-0.0130317830416838
28.06,-0.013047585808693724
28.09,-0.01307526494287603
28.12,-0.013093693733868312
28.15,-0.013121415924175917
28.18,-0.013151672343583696
28.21,-0.013170049003916138
28.24,-0.013196237729257418
28.27,-0.013231205204337303
28.3,-0.013250299643625821
28.34,-0.0132808024000055
28.37,-0.013294915120474121
28.4,-0.013316935180262918
28.43,-0.013346528070239588
28.46,-0.01336385633952048
28.49,-0.013394861340143182
28.52,-0.013418846943565946
28.55,-0.013442530163823898
28.58,-0.013469116319490031
28.61,-0.013497236880234098
28.65,-0.0135376241964412
28.68,-0.01357593686587058
28.71,-0.01357977074694756
28.74,-0.013605331938239618
28.77,-0.013627558854858984
28.8,-0.01365266460606801
28.83,-0.013678970896442957
28.86,-0.013696207850014514
28.89,-0.013716234872073529
28.92,-0.013739326687471265
28.96,-0.013762430828343419
28.99,-0.013785823456861579
29.02,-0.013804633683181581
29.05,-0.013830365880582821
29.08,-0.01384648841930392
29.11,-0.013863559801840028
29.14,-0.013887952569603592
29.17,-0.01391298558515677
29.2,-0.013922380859455328
29.23,-0.013939773207423864
